S.No.,State Code,State Name,District Code,District Name,District code,Population,Male,Female,Literate,Male_Literate,Female_Literate,Workers,Male_Workers,Female_Workers,Non_Workers,LPG_or_PNG_Households,Housholds_with_Electric_Lighting,Households_with_Internet,Households_with_Computer,Rural_Households,Urban_Households,Below_Primary_Education,Primary_Education,Middle_Education,Secondary_Education,Higher_Education,Graduate_Education,Literate_Education,Illiterate_Education,Total_Education,Age_Group_0_29,Age_Group_30_49,Age_Group_50,Households_with_separate_kitchen_Cooking_inside_house,Having_bathing_facility_Total_Households,Having_latrine_facility_within_the_premises_Total_Households,Main_source_of_drinking_water_Un_covered_well_Households,Main_source_of_drinking_water_Handpump_Tubewell_Borewell_Households,Main_source_of_drinking_water_Spring_Households,Main_source_of_drinking_water_River_Canal_Households,Main_source_of_drinking_water_Other_sources_Households,Main_source_of_drinking_water_Other_sources_Spring_River_Canal_Tank_Pond_Lake_Other_sources__Households,Location_of_drinking_water_source_Near_the_premises_Households,Location_of_drinking_water_source_Within_the_premises_Households,Main_source_of_drinking_water_Tank_Pond_Lake_Households,Main_source_of_drinking_water_Tapwater_Households,Main_source_of_drinking_water_Tubewell_Borehole_Households,Household_size_1_person_Households,Household_size_2_persons_Households,Household_size_1_to_2_persons,Household_size_3_persons_Households,Household_size_3_to_5_persons_Households,Household_size_4_persons_Households,Household_size_5_persons_Households,Household_size_6_8_persons_Households,Household_size_9_persons_and_above_Households,Location_of_drinking_water_source_Away_Households,Married_couples_1_Households,Married_couples_2_Households,Married_couples_3_Households,Married_couples_3_or_more_Households,Married_couples_4_Households,Married_couples_5__Households,Married_couples_None_Households
484,21,Odisha,346,Baleshwar,377,2320529,1185787,1134742,1621232,902359,718873,932707,684020,248687,1387822,36478,296834,7370,28289,601154,82440,342192,470502,416510,267354,112392,105962,1742405,628627,2371032,1303828,622575,390611,326787,99843,145565,12110,420751,1444,3098,8771,20566,162647,208631,7253,71889,78155,20029,54495,74524,93038,332079,138110,100931,103304,19500,158129,399222,52884,9291,11631,1805,535,65670
485,21,Odisha,347,Bargarh,370,1481255,749161,732094,983783,557217,426566,762092,473305,288787,719163,16880,166909,2401,12343,411566,47395,205253,310784,247014,147217,58840,49238,1026479,442733,1469212,787033,410005,282422,339958,43913,60231,21255,273403,556,3758,832,8493,222597,37116,3347,62792,80931,18695,58478,77173,73362,231904,92959,65583,59080,5234,113678,288282,27762,2690,3193,431,72,54154
486,21,Odisha,348,Bhadrak,378,1506337,760260,746077,1094140,596269,497871,468599,409559,59040,1037738,15864,164636,2637,15609,373862,54244,210736,391081,297270,177013,71815,67536,1232900,323145,1556045,848660,393629,260486,190084,58614,62233,3606,284168,15,846,4116,7148,107092,108838,2171,13097,48040,7351,21650,29001,39097,172525,68331,65097,86164,21837,93597,225412,44020,10122,13377,2491,764,26718
487,21,Odisha,349,Boudh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,21,Odisha,350,Cuttack,381,2624470,1352760,1271710,2011469,1103033,908436,936365,761876,174489,1688105,103177,349587,15046,40589,579529,210768,289414,545514,513039,328319,159456,181601,2062622,472182,2534804,1372301,743090,499895,430691,189715,205665,113881,303301,1196,4366,5672,12531,189955,236109,1297,123194,129190,18775,53566,72341,96445,358552,149191,112916,111395,24543,140767,419696,66251,14098,18244,3201,945,62640
489,21,Odisha,351,Deogarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,21,Odisha,352,Dhenkanal,383,1192811,612593,580218,829910,464093,365817,435533,340552,94981,757278,19846,117172,1810,10600,315390,36979,188872,238599,193395,132002,53162,43064,859997,341887,1201884,641697,326233,222398,227629,43089,51080,136741,97504,6084,9934,1722,19216,96086,54498,1476,17395,62796,9130,33871,43001,49097,176751,72187,55467,52484,6134,127786,214369,28592,3889,4631,584,158,30778
491,21,Odisha,353,Gajapati,389,577817,282882,294935,262537,153663,108874,293933,155907,138026,283884,12035,63112,635,5523,152095,23050,68405,76419,54787,36977,17084,12556,268110,335821,603931,345387,144043,85072,113338,21818,23322,38840,43514,10657,3098,263,14573,68293,12927,555,27133,21718,6623,14473,21096,18351,69329,26757,24221,32974,5419,47598,91784,13439,1791,2078,246,41,21517
492,21,Odisha,354,Ganjam,388,3529031,1779218,1749813,2210050,1262652,947398,1501772,990027,511745,2027259,120191,405298,9049,41059,795476,219918,518072,767140,508511,297490,121151,97147,2340777,1055331,3396108,1980232,924756,613249,622010,170397,215821,182877,318506,3510,17577,3421,35922,360704,140804,11414,196326,172552,29401,71997,101398,100085,429102,166690,162327,187270,39124,255386,529384,103539,23512,29241,4698,1031,94730
493,21,Odisha,355,Jagatsinghapur,380,1136971,577865,559106,889027,481049,407978,403649,325589,78060,733322,20225,139646,3199,13312,309685,43047,151737,251767,251332,185671,72703,70602,997813,209984,1207797,577896,317148,238753,185956,69329,65115,9412,215719,83,2298,3926,7717,83842,103798,1410,30099,23341,9703,23992,33695,42617,167195,69785,54793,53634,11064,77948,189804,34834,5723,7087,1065,299,33863
494,21,Odisha,356,Jajapur,382,1827192,926034,901158,1290455,706396,584059,552234,486091,66143,1274958,25969,192249,3831,17922,495611,45528,261077,433653,330016,223657,96963,87623,1452260,460953,1913213,1010147,479392,332706,273595,93232,93204,102251,242340,4431,11828,6273,25775,112449,139663,3243,28238,45318,13248,39390,52638,64706,245351,96962,83683,92816,16767,155460,312041,43714,7806,9881,1619,456,41936
495,21,Odisha,357,Jharsuguda,371,579505,296690,282815,405879,228092,177787,247707,172018,75689,331798,18950,81433,2498,7555,103224,73962,69122,101541,103622,70928,32909,22010,408064,143508,551572,320156,159477,98555,125891,34457,35184,27417,76358,538,435,652,2907,57057,34670,1282,24394,41543,6646,16582,23228,24085,81687,33104,24498,26277,3432,42897,101028,12354,1663,1991,259,69,19251
496,21,Odisha,358,Kalahandi,395,1576869,787101,789768,802036,484177,317859,751930,447290,304640,824939,17610,91171,1953,12622,456336,38412,213426,225468,172905,94044,40383,27385,780451,765368,1545819,880160,415778,275533,385893,43839,47442,27010,332445,6036,10592,762,18970,208591,34340,1580,19264,71395,19666,75066,94732,80742,238726,89124,68860,66964,4392,161883,330517,22551,1204,1364,134,26,50382
497,21,Odisha,359,Kandhamal,390,733110,359945,373165,399786,233900,165886,355349,193515,161834,377761,6938,28736,768,6609,218446,24489,108606,145604,108773,48856,21351,14962,450614,287948,738562,436625,177471,117777,146761,16664,19176,72948,53314,19568,4276,3324,32206,72567,16935,5038,8309,15761,9480,24120,33600,29073,92241,33620,29548,41443,4720,82502,131279,11463,916,1065,119,30,28197
498,21,Odisha,360,Kendrapara,379,1440361,717814,722547,1089265,579970,509295,466890,386382,80508,973471,15879,173107,1628,11836,414749,23494,218444,357621,298557,203472,76449,75926,1242976,294723,1537699,771284,374559,290894,192470,53594,58387,19468,272980,23,2531,1753,5098,139858,57321,791,26190,78721,10236,29344,39580,49886,196212,78649,67677,76547,15066,130226,243965,41936,7922,10098,1686,490,31406
499,21,Odisha,361,Kendujhar,375,1801733,906487,895246,1052518,605119,447399,766514,498077,268437,1035219,30240,121830,2622,13167,490634,83664,214518,287402,289350,158035,70059,57762,1091044,700661,1791705,1038890,472908,282751,362680,55207,61402,63329,243316,22450,11181,4797,44406,145664,69464,5978,41186,91897,14344,42078,56422,66286,244838,98347,80205,95174,10195,191501,307417,42251,4221,4959,617,121,52002
500,21,Odisha,362,Khordha,386,2251673,1167137,1084536,1749936,957515,792421,792193,645880,146313,1459480,160277,349860,35701,75588,331834,356895,276378,445785,436534,295099,177974,247498,1945913,371244,2317157,1199521,653346,391701,402397,230931,230413,139440,167624,445,1916,4427,9962,149118,230972,3174,147354,102035,18058,44580,62638,84648,306708,128638,93422,96982,23308,109546,351892,63308,14040,18047,3203,804,56389
501,21,Odisha,363,Koraput,398,1379647,678809,700838,568090,340843,227247,693406,384053,309353,686241,39631,85766,3988,17294,381789,78339,158847,158653,98266,60589,32257,29000,547812,770707,1318519,818578,348803,207206,295520,74594,58682,34361,203233,30968,7286,752,40789,172539,46292,1783,53017,74178,24598,56868,81466,56195,183550,68441,58914,67257,5932,119374,254148,26944,2145,2437,245,47,54676
502,21,Odisha,364,Malkangiri,399,613192,303624,309568,244706,147001,97705,310666,170495,140171,302526,4738,24604,448,3908,167884,15839,60913,64683,44962,19031,8487,5585,204863,390356,595219,381913,146355,83284,113176,14559,12839,5834,109087,9717,1826,488,12944,78733,7862,913,8613,15899,6373,17237,23610,21796,76786,28031,26959,34167,2887,50855,104884,12404,857,932,65,10,19230
503,21,Odisha,365,Mayurbhanj,376,2519738,1256213,1263525,1369397,794171,575226,1223534,697782,525752,1296204,29031,140189,2950,17999,689110,64479,283489,390037,385216,214921,92060,72847,1455985,1094844,2550829,1449729,650135,414076,499979,61298,109355,203853,292400,17356,14014,3525,37882,236825,96329,2987,37517,98896,32205,71256,103461,97992,341257,136689,106576,126527,16403,254494,430350,56862,6052,7021,821,148,93415
504,21,Odisha,366,Nabarangapur,397,1220946,604812,616134,470379,286984,183395,610906,342641,268265,610040,9347,34570,1324,8128,342840,29424,116468,155611,95988,44522,16463,11198,442532,739190,1181722,745206,297552,171761,237209,30611,25523,21714,225376,4218,2359,785,8326,160324,20286,964,15353,53963,12160,39618,51778,43812,145698,52532,49354,67982,8205,93053,204117,31233,2726,3094,313,55,35219
505,21,Odisha,367,Nayagarh,385,962789,502636,460153,688362,392333,296029,343633,284591,59042,619156,11159,124984,1163,8278,261646,26688,174904,227102,177180,90089,36951,33148,745059,232558,977617,502136,262086,196994,156951,30424,43798,74303,109314,720,3326,926,5901,131308,27799,929,32053,66154,6935,27065,34000,41202,151006,63815,45989,40150,5812,71861,174854,29322,4341,5245,720,184,21547
506,21,Odisha,368,Nuapada,394,610382,301962,308420,299383,180903,118480,305438,168155,137283,304944,6414,43976,757,4221,197258,11869,64389,114394,73787,51886,19577,10131,338480,316086,654566,344075,152681,112325,150673,15564,23219,11382,123116,1195,5110,250,7325,86403,11802,770,16217,19366,6701,27054,33755,30196,94057,35145,28716,29939,2196,61742,128333,11864,897,1013,95,21,18737
507,21,Odisha,369,Puri,387,1698730,865380,833350,1291939,704857,587082,621676,498461,123215,1077054,33331,201605,3416,16006,402014,72210,251520,413605,364098,179086,84374,87000,1395194,309790,1704984,888134,477430,328666,235879,83906,87997,25719,277955,68,9700,4911,27889,119440,123180,13210,34363,74251,8976,29831,38807,58018,231885,95123,78744,81794,16996,126862,270707,51583,9651,12268,2037,580,34924
508,21,Odisha,370,Rayagada,396,967911,471960,495951,407735,241959,165776,467122,258032,209090,500789,24924,61543,1553,9166,237343,49205,84956,97387,73210,46001,21439,17681,346980,583140,930120,577569,245766,140825,206721,38841,33500,12832,147814,13711,4451,1016,19823,125025,26498,645,41952,53070,13929,31430,45359,36916,124357,47122,40319,50421,5827,74441,166387,17042,1555,1749,162,32,40786
509,21,Odisha,371,Sambalpur,372,1041099,526877,514222,703691,393192,310499,505840,313161,192679,535259,33612,126498,5231,14521,220697,94798,133005,185289,171876,108455,50705,45828,708229,282248,990477,565700,286575,186726,230568,56306,56878,39884,134592,1427,3968,1633,9218,116059,57438,2190,60077,62261,12690,32844,45534,45909,152584,61507,45168,45780,4931,75332,187345,21159,2471,2934,372,91,37391
510,21,Odisha,372,Sonepur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,21,Odisha,373,Sundargarh,374,2093437,1061147,1032290,1342322,750147,592175,873227,584687,288540,1220210,77581,223537,12787,35024,387911,230151,208100,350349,335380,243386,120373,94710,1388888,660465,2049353,1188918,573238,324436,444791,139057,132466,83919,264763,10997,5288,1748,20366,192348,118116,2333,93762,103204,22086,55307,77393,81425,278223,110866,85932,102594,15083,162829,351438,44411,5684,6939,1008,247,70505
512,34,Puducherry,598,Karaikal,637,200222,97809,102413,154916,79903,75013,68301,53139,15162,131921,28366,47880,1868,4870,35618,33715,18943,32899,33458,29456,15930,18998,154561,32717,187278,102333,60089,37434,46796,34908,30326,81,4236,28,3,257,290,18664,30082,2,45373,1788,2894,5828,8722,9084,33606,15087,9435,6876,864,1322,36645,4554,628,771,115,28,8098
513,34,Puducherry,600,Puducherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,3,Punjab,27,Amritsar,49,2490656,1318408,1172248,1684770,932981,751789,917856,735195,182661,1572800,279993,461231,29961,63864,275477,385476,197944,313874,283819,328229,203656,142399,1485800,540010,2025810,1384987,667193,436496,458184,430958,379230,291,253217,99,255,7144,7674,26122,447498,176,218410,127669,8987,27743,36730,53282,276797,113079,110436,138044,28732,6683,324471,87870,19372,22637,2777,488,45325
515,3,Punjab,605,Barnala,54,595527,317522,278005,359831,201999,157832,209331,178163,31168,386196,50276,108908,3501,10566,102577,54222,49367,90971,66695,81545,43467,23657,360367,212388,572755,322607,158413,114077,105996,102344,93781,40,45737,19,54,2200,2298,14226,94302,25,64117,39491,2727,6578,9305,12292,62748,25613,24843,31700,8523,3748,70622,24240,6128,7276,932,216,10138
516,3,Punjab,28,Bathinda,46,1388525,743197,645328,844868,488261,356607,549986,432988,116998,838539,118427,255650,11284,32253,218159,137563,117795,182796,145626,163928,96329,70240,793380,438529,1231909,754927,377707,255283,256617,241449,232629,320,105388,62,1530,5164,8012,39408,211601,1256,151659,43730,6681,15380,22061,29909,152743,64112,58722,73819,17412,15026,168278,55630,13697,15928,1876,355,26199
517,3,Punjab,29,Faridkot,45,617508,326671,290837,381285,215767,165518,221555,185049,36506,395953,62103,113549,4348,12276,99946,58917,53734,89433,71178,75419,48360,29838,373752,204895,578647,336540,164962,113721,112702,107033,99988,81,65489,17,1163,2150,3357,11352,95315,27,48872,11685,2260,6768,9028,13162,67572,27494,26916,34001,7592,11526,76761,25289,5936,6901,816,149,9242
518,3,Punjab,30,Fatehgarh Sahib,40,600163,320795,279368,426033,238696,187337,214783,182777,32006,385380,64037,113683,5138,14294,117559,57337,51897,102257,83931,95073,59555,34990,432310,142314,574624,321018,166781,111028,109623,104467,99858,81,68438,21,75,2699,2829,8403,104951,34,44186,47359,3373,7170,10543,12956,65329,26856,25517,31413,8468,2399,71651,23817,6191,7425,1003,231,12860
519,3,Punjab,651,Fazilka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,3,Punjab,31,Ferozepur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,3,Punjab,32,Gurdaspur,35,2298323,1212617,1085706,1634719,907660,727059,757138,637652,119486,1541185,244468,411216,14428,38445,420860,185488,180897,315156,290618,372317,243539,104345,1528979,478020,2006999,1261421,611353,423301,405686,360051,258924,1572,298315,235,347,3352,4082,30846,393314,148,124910,89511,7861,21055,28916,43883,247200,100635,102682,126141,28955,7052,285718,82786,19869,23635,3187,579,39073
522,3,Punjab,33,Hoshiarpur,38,1586625,809057,777568,1199699,637927,561772,499822,412506,87316,1086803,201675,319930,13747,34328,422673,128592,143871,256127,238975,301435,176013,93618,1227466,294723,1522189,831741,422782,330671,310810,285730,210621,1721,145269,101,125,4106,4460,37705,278909,128,177302,52828,12002,26350,38352,44638,198627,80977,73012,78502,14213,13080,217844,52307,9712,11214,1309,193,48329
523,3,Punjab,34,Jalandhar,37,2193590,1145211,1048379,1622537,882581,739956,774472,639484,134988,1419118,299449,446200,39082,79134,330339,377791,183441,333736,304652,339758,216646,162965,1575774,387809,1963583,1159156,616431,416449,436790,422876,392909,280,151053,135,113,4639,4947,35640,409159,60,297183,80682,15964,36351,52315,60945,273097,112642,99510,107202,21459,9274,303584,68750,13495,15600,1805,300,66139
524,3,Punjab,35,Kapurthala,36,815168,426311,388857,576567,316254,260313,284165,235562,48603,531003,110555,161206,9732,23145,165433,95770,71698,127031,112774,128828,77442,48221,575495,174995,750490,433331,222324,157833,159033,149071,137713,85,75439,42,119,1897,2111,14783,145612,53,87546,42939,5447,12347,17794,20440,96950,40344,36166,41775,8817,4941,110069,28131,5932,7043,943,168,20093
525,3,Punjab,36,Ludhiana,41,3498739,1867816,1630923,2560225,1428348,1131877,1284822,1053600,231222,2213917,488757,703624,58589,123400,395032,641789,277247,488129,443759,527568,318876,272280,2372099,631980,3004079,1901528,980046,614258,689982,669232,667902,559,269706,208,310,5851,6585,43609,660590,216,438455,127188,25002,51806,76808,88053,417697,172627,157017,181920,39679,11905,476270,122292,27009,31634,3911,714,85908
526,3,Punjab,737,Malerkotla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,3,Punjab,37,Mansa,47,769751,408732,361019,423560,244037,179523,328512,230739,97773,441239,39414,140099,2673,10085,145603,50786,75708,106162,84553,85953,48663,27461,434158,311513,745671,420050,200882,146103,123826,128019,99571,93,69458,45,1205,4032,5390,23021,108275,108,71808,25087,2780,7776,10556,15496,83497,34500,33501,43195,9879,15831,95737,30615,7184,8364,982,198,12411
528,3,Punjab,38,Moga,42,995746,525920,469826,627889,348549,279340,359172,292379,66793,636574,89445,183396,7897,21662,214295,74144,98764,158812,116716,128693,85642,37417,638000,306336,944336,535408,258826,194768,177546,171503,167596,185,91646,66,209,6865,7339,25433,151928,199,91608,71851,4014,10988,15002,20558,106380,42398,43424,56638,13208,13867,124032,38321,8484,10212,1410,318,18663
529,3,Punjab,662,Pathankot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,3,Punjab,41,Patiala,48,1895686,1002522,893164,1266791,711052,555739,660267,549661,110606,1235419,209192,352929,24274,55105,299279,218090,173890,283837,239609,256826,157435,141947,1280816,518772,1799588,1042519,517079,335100,342661,327085,309524,361,144431,84,213,8370,8828,39120,306941,161,207661,119054,7644,21213,28857,40628,212045,90122,81295,97179,23659,15679,235508,74053,17967,21439,2872,600,30740
531,3,Punjab,42,Rupnagar,51,684627,357485,327142,502731,278534,224197,233676,186910,46766,450951,67749,129123,6600,17542,148162,60537,53005,107715,98135,116836,68794,38823,492696,124100,616796,365300,185424,131707,124576,114310,88385,3524,45581,199,218,1544,2047,17770,107694,86,80769,16514,3762,7605,11367,13894,76248,32111,30243,36233,9006,7390,86325,25742,6079,7234,981,174,13553
532,3,Punjab,43,Sangrur,53,1655169,878029,777140,1002077,570413,431664,568758,485129,83629,1086411,135280,305557,10736,30955,292156,156788,163251,250833,197901,220210,130155,73636,1054379,570103,1624482,904316,435148,311621,295361,282915,259912,275,153898,66,321,8094,8892,41855,255649,411,150522,120978,6907,17039,23946,33400,175723,71966,70357,90990,23371,16526,198490,68026,17062,20319,2642,615,27195
533,3,Punjab,608,S.A.S Nagar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,3,Punjab,40,Shahid Bhagat Singh Nagar,39,612310,313291,299019,438459,239155,199304,204329,170252,34077,407981,64934,125068,5264,13936,183168,48383,53709,111242,94286,101970,61643,26893,455446,133275,588721,318597,163305,128310,123000,115870,90711,153,63343,40,96,2345,2550,11541,112136,69,62350,28107,4966,10491,15457,17242,75821,30689,27890,31846,5510,4957,84178,21035,3433,3964,453,78,19457
535,3,Punjab,39,Sri Muktsar Sahib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,3,Punjab,609,Tarn Taran,50,1119627,589369,530258,666162,376427,289735,380702,313639,67063,738925,73958,186599,4300,13102,222717,44457,106878,165659,118366,147856,83290,21322,648448,381879,1030327,641875,283645,190898,188469,160573,136239,209,167519,31,154,5204,5427,14823,180712,38,27408,74177,2729,9004,11733,18508,104492,40534,45450,67044,17778,5512,126925,42467,11132,13502,1988,382,18153
537,8,Rajasthan,86,Ajmer,119,2583052,1324085,1258967,1526673,926268,600405,1053722,686149,367573,1529330,171799,393498,13499,41732,409335,274919,379043,394576,313680,200191,130608,172683,1618919,1034334,2653253,1561077,629951,388040,400166,305048,204571,54856,149028,126,324,14662,29029,150655,194127,13917,247504,12999,18014,42264,60278,49429,230721,88933,92359,147203,45729,139149,314176,83680,25926,33606,5942,1738,52469
538,8,Rajasthan,87,Alwar,104,3674179,1939026,1735153,2182476,1359829,822647,1708542,994171,714371,1965637,123478,485723,9750,45770,782294,212967,492781,492981,468628,324050,230415,222622,2262867,1384905,3647772,2346721,836000,490137,514708,330836,172919,40306,376001,138,169,11388,19551,259700,216309,7856,189088,196407,14425,40322,54747,52787,288169,114385,120997,205655,80342,152904,403740,113701,49889,65112,11527,3696,46360
539,8,Rajasthan,776,Anupgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,8,Rajasthan,775,Balotra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,8,Rajasthan,88,Banswara,125,1797485,907754,889731,829343,513854,315489,916574,482236,434338,880911,34189,120603,2324,15062,390437,39407,240067,190259,137780,75011,50438,47094,748794,1040914,1789708,1153029,406214,216554,347302,72390,45574,57089,260885,1523,4482,1279,8695,147013,56756,1411,38137,13454,7473,35994,43467,47159,192481,71712,73610,116222,13889,162290,279122,52822,5271,5992,617,104,28123
542,8,Rajasthan,89,Baran,128,1222755,633945,588810,693307,432607,260700,552583,329754,222829,670172,32685,161310,1363,9491,249184,69804,203489,194024,144190,76209,46847,49939,722755,545842,1268597,762204,286344,173100,219215,92962,42258,19620,158878,43,463,1968,3494,115070,60902,1020,57191,51719,6693,22098,28791,24758,120591,45415,50418,76898,14041,64349,170718,41104,8689,10462,1441,332,18037
543,8,Rajasthan,90,Barmer,115,2603751,1369022,1234729,1188322,783461,404861,1202482,696240,506242,1401269,39580,126494,2766,37730,542825,55980,406804,352636,219932,101291,52272,39533,1179796,1501858,2681654,1731122,527629,326476,384807,234694,66597,50702,66514,892,614,114728,220990,213099,56954,104756,95785,54551,8560,29664,38224,39063,180122,61824,79235,184503,44927,177723,313839,77361,15768,19460,3021,671,37116
544,8,Rajasthan,774,Beawar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,8,Rajasthan,91,Bharatpur,105,2548462,1355726,1192736,1480869,943910,536959,1071154,647198,423956,1477308,61113,288723,4179,26106,479437,129697,363676,330336,314953,211938,147520,132571,1524305,1104824,2629129,1659515,546362,329127,353111,198184,85903,101271,202167,91,92,12108,15152,146614,103790,2861,101103,47246,8505,26036,34541,32727,174085,63336,78022,154757,60224,173203,282742,69981,29251,38271,6974,2046,32613
546,8,Rajasthan,92,Bhilwara,122,2408523,1220736,1187787,1256126,777582,478544,1148165,674589,473576,1260358,93768,373644,6207,24014,530015,145865,398993,338296,258990,141250,92785,106667,1347909,1180456,2528365,1439454,589476,365023,427165,231845,115740,72387,218844,104,356,7027,15906,202416,134845,8419,183367,37066,24867,54484,79351,55799,239919,92863,91257,141742,32585,156336,320832,87757,23072,28722,4572,1078,56286
